"Order method code","Retailer code","Product number",Date,Quantity,"Unit price","Unit sale price","Product line","Product type",Product,"Product brand","Product color","Unit cost","Unit price","Retailer name",Type,Country,"Order method type"
2,1218,22110,2015-08-11,324,17.65,16.94,"Camping Equipment","Sleeping Bags","Hibernator Pillow",Hibernator,Purple,8.37,17.65,Hartman's,"Department Store","United States",Telephone
2,1218,22110,2015-09-09,504,17.65,12.36,"Camping Equipment","Sleeping Bags","Hibernator Pillow",Hibernator,Purple,8.37,17.65,Hartman's,"Department Store","United States",Telephone
2,1218,22110,2015-09-08,495,17.65,12.36,"Camping Equipment","Sleeping Bags","Hibernator Pillow",Hibernator,Purple,8.37,17.65,Hartman's,"Department Store","United States",Telephone
2,1218,22110,2015-10-15,491,17.65,12.36,"Camping Equipment","Sleeping Bags","Hibernator Pillow",Hibernator,Purple,8.37,17.65,Hartman's,"Department Store","United States",Telephone
2,1218,22110,2015-10-18,440,17.65,12.36,"Camping Equipment","Sleeping Bags","Hibernator Pillow",Hibernator,Purple,8.37,17.65,Hartman's,"Department Store","United States",Telephone
2,1218,22110,2015-11-15,284,17.65,17.12,"Camping Equipment","Sleeping Bags","Hibernator Pillow",Hibernator,Purple,8.37,17.65,Hartman's,"Department Store","United States",Telephone
2,1218,21110,2015-01-12,375,40.65,38.62,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,Hartman's,"Department Store","United States",Telephone
2,1218,21110,2015-01-13,357,40.65,38.62,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,Hartman's,"Department Store","United States",Telephone
2,1218,21110,2015-02-17,330,40.65,38.62,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,Hartman's,"Department Store","United States",Telephone
2,1218,21110,2015-02-09,320,40.65,38.62,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,Hartman's,"Department Store","United States",Telephone
2,1218,21110,2015-04-15,271,40.65,38.62,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,Hartman's,"Department Store","United States",Telephone
2,1218,21110,2015-04-13,260,40.65,38.62,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,Hartman's,"Department Store","United States",Telephone
2,1218,21110,2015-05-11,298,40.65,38.62,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,Hartman's,"Department Store","United States",Telephone
2,1218,21110,2015-05-21,280,40.65,38.62,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,Hartman's,"Department Store","United States",Telephone
2,1218,21110,2015-06-09,368,40.65,38.62,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,Hartman's,"Department Store","United States",Telephone
2,1218,21110,2015-06-08,402,40.65,38.62,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,Hartman's,"Department Store","United States",Telephone
2,1218,21110,2015-08-10,571,40.65,28.46,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,Hartman's,"Department Store","United States",Telephone
2,1218,21110,2015-08-11,581,40.65,28.46,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,Hartman's,"Department Store","United States",Telephone
2,1218,21110,2015-09-09,762,40.65,28.46,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,Hartman's,"Department Store","United States",Telephone
2,1218,21110,2015-09-08,745,40.65,28.46,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,Hartman's,"Department Store","United States",Telephone
2,1218,21110,2015-11-15,346,40.65,39.02,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,Hartman's,"Department Store","United States",Telephone
2,1218,15110,2015-01-12,41,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,Hartman's,"Department Store","United States",Telephone
2,1218,15110,2015-01-13,40,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,Hartman's,"Department Store","United States",Telephone
2,1218,15110,2015-02-17,41,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,Hartman's,"Department Store","United States",Telephone
2,1218,15110,2015-02-09,39,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,Hartman's,"Department Store","United States",Telephone
2,1218,15110,2015-04-15,34,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,Hartman's,"Department Store","United States",Telephone
2,1218,15110,2015-04-13,31,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,Hartman's,"Department Store","United States",Telephone
2,1218,15110,2015-05-21,32,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,Hartman's,"Department Store","United States",Telephone
2,1218,15110,2015-06-09,40,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,Hartman's,"Department Store","United States",Telephone
2,1218,15110,2015-06-08,42,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,Hartman's,"Department Store","United States",Telephone
2,1218,15110,2015-09-09,36,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,Hartman's,"Department Store","United States",Telephone
2,1218,15110,2015-09-08,34,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,Hartman's,"Department Store","United States",Telephone
2,1218,15110,2015-10-15,31,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,Hartman's,"Department Store","United States",Telephone
2,1218,15110,2015-10-18,29,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,Hartman's,"Department Store","United States",Telephone
2,1218,15110,2015-11-15,36,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,Hartman's,"Department Store","United States",Telephone
2,1218,3110,2015-01-12,1171,23.8,21.42,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,Hartman's,"Department Store","United States",Telephone
2,1218,3110,2015-01-13,1064,23.8,21.42,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,Hartman's,"Department Store","United States",Telephone
2,1218,3110,2015-02-17,1491,23.8,21.42,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,Hartman's,"Department Store","United States",Telephone
2,1218,3110,2015-04-15,695,23.8,22.61,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,Hartman's,"Department Store","United States",Telephone
2,1218,3110,2015-04-13,699,23.8,22.61,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,Hartman's,"Department Store","United States",Telephone
2,1218,3110,2015-05-21,705,23.8,22.85,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,Hartman's,"Department Store","United States",Telephone
2,1218,3110,2015-06-09,775,23.8,22.37,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,Hartman's,"Department Store","United States",Telephone
2,1218,3110,2015-06-08,889,23.8,22.37,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,Hartman's,"Department Store","United States",Telephone
2,1218,3110,2015-09-09,666,23.8,22.61,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,Hartman's,"Department Store","United States",Telephone
2,1218,3110,2015-09-08,681,23.8,22.61,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,Hartman's,"Department Store","United States",Telephone
2,1218,3110,2015-11-15,775,23.8,22.85,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,Hartman's,"Department Store","United States",Telephone
6,1405,72110,2015-02-09,30,148.3,140.89,"Personal Accessories",Eyewear,"Polar Extreme",Extreme,Black,72.5,148.3,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,72110,2015-05-11,32,148.3,139.4,"Personal Accessories",Eyewear,"Polar Extreme",Extreme,Black,72.5,148.3,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,72110,2015-07-13,33,148.3,139.4,"Personal Accessories",Eyewear,"Polar Extreme",Extreme,Black,72.5,148.3,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,72110,2015-10-13,28,148.3,140.89,"Personal Accessories",Eyewear,"Polar Extreme",Extreme,Black,72.5,148.3,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,71110,2015-01-12,41,95.62,91.8,"Personal Accessories",Eyewear,"Polar Wave",Polar,Black,40.95,95.62,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,71110,2015-02-09,45,95.62,91.8,"Personal Accessories",Eyewear,"Polar Wave",Polar,Black,40.95,95.62,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,71110,2015-03-08,43,95.62,91.8,"Personal Accessories",Eyewear,"Polar Wave",Polar,Black,40.95,95.62,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,71110,2015-06-08,40,95.62,92.75,"Personal Accessories",Eyewear,"Polar Wave",Polar,Black,40.95,95.62,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,71110,2015-07-13,47,95.62,91.8,"Personal Accessories",Eyewear,"Polar Wave",Polar,Black,40.95,95.62,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,71110,2015-08-11,37,95.62,92.75,"Personal Accessories",Eyewear,"Polar Wave",Polar,Black,40.95,95.62,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,71110,2015-09-08,43,95.62,91.8,"Personal Accessories",Eyewear,"Polar Wave",Polar,Black,40.95,95.62,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,70240,2015-01-12,103,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,70240,2015-03-08,91,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,70240,2015-04-13,75,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,70240,2015-06-08,97,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,70240,2015-07-13,98,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,70240,2015-09-08,90,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,70240,2015-10-13,88,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,70240,2015-11-11,83,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,69110,2015-02-09,91,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,69110,2015-03-08,80,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,69110,2015-04-13,74,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,69110,2015-05-11,78,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,69110,2015-08-11,86,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,69110,2015-09-08,78,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,69110,2015-11-11,80,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,68110,2015-03-08,97,61.84,57.51,"Personal Accessories",Eyewear,"Polar Sun",Polar,Silver,26.08,61.84,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,68110,2015-05-11,86,61.84,57.51,"Personal Accessories",Eyewear,"Polar Sun",Polar,Silver,26.08,61.84,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,68110,2015-06-08,74,61.84,57.51,"Personal Accessories",Eyewear,"Polar Sun",Polar,Silver,26.08,61.84,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,68110,2015-07-13,87,61.84,57.51,"Personal Accessories",Eyewear,"Polar Sun",Polar,Silver,26.08,61.84,"Eagle Eyes","Eyewear Store","United States","Sales visit"
6,1405,68110,2015-08-11,79,61.84,57.51,"Personal Accessories",Eyewear,"Polar Sun",Polar,Silver,26.08,61.84,"Eagle Eyes","Eyewear Store","United States","Sales visit"
